id,name,address,latitude,longitude,website,rating,user_ratings,summary,types,opening_hours,phone
ChIJH76cNSdxrjsRBN6geV02Ov8,Govt Veternary Hospital,"QP2W+H73, Mayasandra, Karnataka 562107, India",12.7513855,77.7456797,,,0,,"hospital, point_of_interest, health, establishment",Closed,
ChIJ4-mNRZdvrjsRE3RZ5s21OWQ,KARUNYA CLINIC,"BMR COMPLEX, Chandapura - Anekal Rd, Bengaluru, Byagadadhenahalli, Karnataka 562106, India",12.7593242,77.7036239,,,0,,"hospital, point_of_interest, health, establishment",Open now,
ChIJCw9a1qpxrjsRtAhYzz009Vw,Government Hospital,"QQ2Q+98J, Ballur, Hosur, Karnataka 562107, India",12.7509613,77.7882708,,3.3,7,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJQ3cpbItxrjsR8hkJZDYeS2w,Primary Veterinary Hospital Mayasandra,"QP2W+M35, Mayasandra, Karnataka 562107, India",12.7516448,77.7452304,,5,1,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJJ1hSfRxvrjsRcK35yNzAxdE,GOVERNMENT HEALTH CENTER,"PPWG+927, Thattanahalli, Karnataka 562107, India",12.7459183,77.7250589,,4,1,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJKdhRNy5xrjsRi46tFxU7NUA,KGS Health Care Center Ballur,"taluk, near south indian bank, Ballur, Anekal, Attibele, Karnataka 562107, India",12.754578,77.787033,,,0,,"hospital, health, point_of_interest, establishment",Open now,
ChIJBzaOeQRxrjsRmPZY0e6Ua9M,ESI Hospital,"QQ4X+QHH, Mookondapalli, Hosur, Tamil Nadu 635126, India",12.7569462,77.7989782,http://www.esic.nic.in/,3.4,71,,"hospital, health, point_of_interest, establishment",Open now,04344 276 586
ChIJwfiMfLtwrjsRCUgtLW9LED4,Dr Agarwals Eye Hospital,"No 72/3, RS Towers, Bangalore Main Road, opposite Traffic Police Station Road, Sunnambu Jeebi, Hosur, Tamil Nadu 635109, India",12.7407749,77.820508,https://www.dragarwal.com/eye-hospital/hosur/?utm_source=locator&utm_medium=googleplaces,4.8,5654,,"hospital, doctor, health, store, point_of_interest, establishment",Open now,095949 24217
ChIJc93LutxwrjsRric1OwKky-s,Vasan Eye Care - Hosur,"80 Feet Road, Bangalore Bye Pass Road, PRR9+GM, Commercial St, near Dharga Lake, Vaishnavi Nagar, SBM Colony, Anthivadi, Hosur, Tamil Nadu 635109, India",12.7415566,77.8188926,https://vasaneye.com/eye-hospital/hosur/,4.5,687,,"hospital, doctor, health, point_of_interest, establishment",Open now,093609 46125
ChIJwUNotONwrjsRELDWuO0oaSg,BMS Multi Speciality Hospital,"302, near National Petrol Bunk, opp. LAL SIPCOT, Hosur, Tamil Nadu 635126, India",12.7482749,77.8064311,http://www.bmshospitalhosur.com/,4,287,,"hospital, health, point_of_interest, establishment",Open now,04344 278 999
ChIJExoo-m9xrjsRewa-yhAvJ5g,Mithra Leela Children's Hospital,"Plot No-61, opp. to sivaranjini hotel, Maruthi nagar, Sunnambu Jeebi, Dharga, Hosur, Tamil Nadu 635126, India",12.7457151,77.8178519,http://www.mithraleelahospital.com/,3.8,111,,"hospital, health, point_of_interest, establishment",Open now,090879 10999
ChIJhfylIEFxrjsRoYq23jCjZzU,S.S Hospital,"Commercial St, Vaishnavi Nagar, SBM Colony, Anthivadi, Hosur, Tamil Nadu 635109, India",12.7411378,77.8185751,,3,85,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJD3JvZIZxrjsRLTfTEY0_STE,Dr pavi womens health and fertility centre,"100 feet road 100 Feet Road, Hosur - Thally Rd, behind vailankanni school, New ASTC Hudco, SBM Colony, Anthivadi, Hosur, Tamil Nadu 635109, India",12.7343125,77.8160625,http://www.pavihospital.com/,4.9,101,,"hospital, health, point_of_interest, establishment",Open now,096001 20531
ChIJ4__VYFpxrjsR-Mim1YCfld8,Mira Eye Care Center,"Shanti Niketan, H1, 10th Cross, Old Astc Hudco, New ASTC Hudco, SBM Colony, Anthivadi, Hosur, Tamil Nadu 635109, India",12.7365529,77.8152777,http://www.miraeye.in/,4,49,,"hospital, health, point_of_interest, establishment",Open now,095000 31903
ChIJG8ovRR1xrjsRXELMSTTsNXE,Janani Hospital,"1/24 ,Bangalore Main Road, NH 44, Mookondapalli, Hosur, Tamil Nadu 635126, India",12.752063,77.8031236,,4.4,395,,"hospital, doctor, health, point_of_interest, establishment",Open now,097914 46642
ChIJudzgXHNxrjsRorrNqCwWAFU,"ARUN MEDICAL CENTRE - Ortho Specialist, Consultant Physician and diabetologist","Muthoot Finance Building, Shanthi Nagar, opposite to CSI Church, near ICICI BANK, Shanthi Nagar West, Hosur, Tamil Nadu 635109, India",12.7282892,77.8244533,,3.9,40,,"hospital, doctor, health, point_of_interest, establishment",Open now,094436 33340
ChIJv_EbHzxxrjsRTorwKFDYH2M,LOTUS NURSING HOME,"M477, 67th Cross St, near 100 Feet Road, New ASTC Hudco, Hosur, Tamil Nadu 635109, India",12.7328303,77.8130232,,3.8,30,,"hospital, health, point_of_interest, establishment",Open now,093631 66930
ChIJ51bZqDtxrjsRDmeuV3jz_fs,Lions Blood Bank Hosur Sipcot,"PRHF+RG5, Shanthi Nagar West, Hosur, Tamil Nadu 635109, India",12.729546,77.8238899,,3.5,11,,"hospital, health, point_of_interest, establishment",Open now,
ChIJj8THw-JwrjsRpO0T323trKc,Government Primary Health Care,"2/67b, Sipcot Staff Housing Colony, Mookondapalli, Hosur, Tamil Nadu 635126, India",12.7494064,77.8036878,,3.8,12,,"hospital, health, point_of_interest, establishment",Open now,
ChIJywcUYcBwrjsRM2dEbAb_w50,The Chennai Siddha Hospital (Siddha Clinic/Ayurvedic Clinic/Siddha Hospital),"SBC Arcade, Plot No: 122, Thally Main Road, near Chenneys Mahal, New ASTC Hudco, Appavu Nagar, Hosur, Tamil Nadu 635109, India",12.7303957,77.8164197,,4.1,24,,"hospital, health, point_of_interest, establishment",Open now,098945 83187
ChIJrYBAUeJwrjsRZQCAJE89C9s,Santhi hospital & Santhi Jananam Fertility Centre,"SIPCOT, behind SBI, opp. to Lal, Hosur, Tamil Nadu 635126, India",12.748981,77.8057243,http://sjfc.in/?gbp,4.4,320,,"hospital, doctor, health, point_of_interest, establishment",Open now,094423 18732
ChIJeeP4Fy1xrjsRunHvLl1C69w,GOVERNMENT VETERINARY POLYCLINIC-HOSUR,"VETERINARY HOSPITAL CAMPUS, 73, Denkanikotta Rd, SBM Colony, Anthivadi, Hosur, Tamil Nadu 635109, India",12.7369533,77.8227059,,2.9,13,,"pharmacy, veterinary_care, hospital, health, store, point_of_interest, food, establishment",Open now,
ChIJI_ciwulHrjsRJvocpm9yd4Y,BHARATH KEMPANNA HEALTH CARE (Multispeciality Hospital),"Bangalore Mysore Highway Kenchanakuppe, Gate, Bidadi, Karnataka 562109, India",12.7942618,77.3819701,,4.8,216,,"hospital, doctor, health, point_of_interest, establishment",Open now,099991 23358
ChIJQbii4BhGrjsRW1gOC5XFOq4,Bidadi Govt Hospital,"Q9WP+H64, SH17, Gollara Palya, Karnataka 562109, India",12.7963832,77.3855914,,3.5,19,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJybDnXVxHrjsRr1cY87Zdbkg,Sri Puttanna Memorial Hospital,"Jogaradoddi, Byramangala Rd, Bidadi, Karnataka 562109, India",12.7792227,77.4053436,,5,2,,"hospital, health, point_of_interest, establishment",Open now,096321 11262
ChIJKXok-6BIrjsRxrkeXu7mUCI,"Manasa Maternity & Trauma Care bidadi | Best Gynecologist, Fertility, Pediatrician & laparoscopic surgery","Cross, SH17, near Bank Of Baroda, Kenchanakuppe, Bidadi, Karnataka 562109, India",12.7933773,77.3801322,,4.7,69,,"hospital, doctor, health, point_of_interest, establishment",Open now,096200 83840
ChIJMflwIBlGrjsRYDTS3j7woKc,Community Health Center - Bidadi,"Hanumantra, 2nd Cross Rd, Industrial Area, Bidadi, Karnataka 562109, India",12.7963662,77.3846252,,4,1,,"hospital, health, point_of_interest, establishment",Open now,
ChIJb1Uazl1FrjsR-8RN5LlVRA8,M.S .HOSPITAL & DIAGNOSTIC CENTRE,"ABBANAKUPPE,BYRAMANGALA, QCF5+PR6, MAIN ROAD, Bidadi, Abhanakuppe, Karnataka 562109, India",12.7742753,77.4095145,,4,2,,"hospital, health, point_of_interest, establishment",Open now,
ChIJS8cz5HlHrjsRJhH9CoI9s_U,Thara Multi Speciality Hospitals And Medicals,"QCH4+M48, Byramangala Rd, Banandoor, Karnataka 562109, India",12.7791718,77.4053404,,1,1,,"hospital, health, point_of_interest, establishment",Open now,080888 55510
ChIJzZj-XwBBrjsRODDuiBi8yPw,Virupakshipuram Natural Paralysis Medicine,"Tharalu Estate Village, Post, Tharalu, Bengaluru, Karnataka 560082, India",12.7876133,77.5351719,,5,1,,"hospital, health, point_of_interest, establishment",Open now,
ChIJk9IBr3pBrjsR73C6dx5Gy_k,Humanitarian Healthcare Centre,"#20, Milestone, Bannerghatta Village, Bengaluru, Karnataka 560082, India",12.793013,77.5051502,https://airhumanitarianhomes.org/ath-what-we-do.html,3,2,,"hospital, health, point_of_interest, establishment",Opening hours not available,089708 88889
ChIJF9qk1gVDrjsRH4zGJqd8EDo,Dona Paula Clinic,"QGCH+XFM, Unnamed Road, Bengaluru, Mariapura, Karnataka 560082, India",12.7724733,77.5286769,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJAUAwSSVCrjsRxfvltESqJwE,Dona Paula Clinic,"QGFH+2FF, Mariapura, Karnataka 560082, India",12.772571,77.5286605,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJZVCijQRBrjsRuV7E6WeBjhg,sri sathya sai naati clinic,"srinivasa bulding, Kanakapura Main Rd, opp. masjid, near muthotfince, Kaggalipura, Bengaluru, Karnataka 560082, India",12.7987244,77.5079542,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJH3ELVwBBrjsRcADfcx3_vsc,HEALTH CARE PHARMA,"NO 51, near ANSAR MASJID, Kaggalipura, Bengaluru, Karnataka 571417, India",12.7989113,77.5077122,http://www.leelathehouseofbeauty.com/,5,1,,"hospital, health, store, point_of_interest, establishment",Open now,081520 06563
ChIJ79IBr3pBrjsRR6vs2JjIwbU,Ganesh Maruthi Medicals,"#25/1,47th A Cross, Sangam Circle, Jayanagar 8th Block, Near Ganapathi, Temple, Bengaluru, Karnataka 560082, India",12.793013,77.50515,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,080 2245 9940
ChIJKVodZVlBrjsRX83luLRNx3o,Medsons clinic,"Kanakapura Main Rd, opp. ansar masjid, near muthoot finance, Kaggalipura, Bengaluru, Karnataka 560082, India",12.7987606,77.5079416,,,0,,"hospital, health, point_of_interest, establishment",Open now,089716 52363
ChIJs7zCeZBBrjsRRXbimLlmyDE,Cadabam's,"QGWH+P47, Gulakamale, Karnataka 560082, India",12.7967841,77.527784,http://www.cadabams.org/,2.6,5,,"hospital, health, point_of_interest, establishment",Closed,096111 94949
ChIJudXEZJpBrjsRPmuAeCskqR8,Adrutha Hospital,"QGXG+4PV, Gulakamale, Karnataka 560083, India",12.7978668,77.5268071,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJ7dWBCktBrjsR-cJUOCagyhk,AAYURAROGYA HOMEOPATHIC CLINIC,"Next to Cadabams apartments bannerghatta road gulakamale kaggalipura, BANGALAORE, Gulakamale, Karnataka 560082, India",12.7980306,77.5287331,,,0,,"hospital, health, point_of_interest, establishment",Open now,081975 01199
ChIJNWumJPZtrjsR3qWh31b2FFs,VIVAAN CHILD CARE AND POLYCLINIC,"3, Koppa Gate Nisarga Rd, Nisarga Layout, Harapanahalli, Karnataka 560083, India",12.7876425,77.6138825,,4.7,16,,"hospital, doctor, health, point_of_interest, establishment",Open now,070221 65916
ChIJAUFF7kFrrjsRD_-SeyYTv2Q,Bismillah Khabarastan,"QHQV+HPV, Ragihalli, Bengaluru, Karnataka 560105, India",12.788994,77.5943106,,5,2,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJ5V84sPprrjsRh2L9jFQY8vs,sri Balaji Medicals & General store,"5th Cross Road, #7, Bannerghatta Main Rd, Bilekahalli, Bengaluru, Harapanahalli, Karnataka 560076, India",12.788112,77.614922,,5,3,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJHfV3CtZrrjsRVnrTRj7wxrY,VLN Dispensary,"QJQ7+CCV, Koppa Gate Nisarga Rd, Nisarga Layout, Harapanahalli, Karnataka 560083, India",12.7886133,77.6135407,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJLX9x12tprjsR5OLtAznQWrc,N Swami Health Care,"QJCG+9W2, Vaderamanchana Halli, Bukkasagara, Karnataka 560105, India",12.7708762,77.6272559,,5,1,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJy7SQXTxprjsRh0Uc_WGNe-w,Sanjeevini medicals,"QJP9+F52, Nisarga Layout, Harapanahalli, Karnataka 560105, India",12.7861364,77.6178841,,5,1,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJW5zU6VFprjsRm_ZzMrzd8Uk,Medax Vijayashree Hospital,"187/2, Bommasandra Jigani Link Rd, Jigani, Karnataka 560105, India",12.7789575,77.6442788,http://www.medaxhospitals.com/,4.5,1254,,"hospital, health, point_of_interest, establishment",Open now,090350 58888
ChIJUccs4spvrjsRrllc1il83dM,Suhas Hospital,"APC CIRCLE (ಎ ಪಿ ಸಿ ವೃತ್ತ), Bommasandra Jigani Link Rd, Ittina Nagar, Jigani, Karnataka 560105, India",12.7801023,77.6427198,,4.4,379,,"hospital, health, point_of_interest, establishment",Open now,099000 95055
ChIJz3fvct9rrjsR_pAWCmDCJAA,Indira Hospital,"Bannerghatta Rd, Jigani, Karnataka 560105, India",12.7892482,77.6274202,,3.8,41,,"hospital, health, point_of_interest, establishment",Open now,098452 55911
ChIJbRg-dFpprjsRhtaK4oHwJAc,"Primary Health Centre, Jigani","SH 87, Ittina Nagar, Jigani, Karnataka 560105, India",12.781483,77.6420311,,3.5,35,,"hospital, health, point_of_interest, establishment",Closed,
ChIJDVDz9FxprjsRrgiluWi1a3s,Y.K. Hospital,"Jigni Industrial Estate Jigni Industrial Estate, QJHM+WV7, Bannerghatta Anekal Rd, Jigani, Karnataka 560105, India",12.7797803,77.6346673,,3.8,29,,"hospital, health, point_of_interest, establishment",Open now,098452 12649
ChIJn68UintprjsRmLTE6RATMIw,Camry Hospitals - Best Multi-Specialty Hospital in jigani,"old tent road, Jigani, Bengaluru, Karnataka 560105, India",12.7875819,77.63225,,4.2,17,,"hospital, health, point_of_interest, establishment",Open now,
ChIJB8N7xU9prjsR_C6YkMU08Mw,ESI,"QJGV+MPJ, Jigani, Karnataka 560105, India",12.7767236,77.6442768,https://www.esic.gov.in/,3.9,12,,"hospital, health, point_of_interest, establishment",Opening hours not available,1800 11 2526
ChIJqUA7-N9rrjsRfiDtOW1_IYk,"S.S Speciality centre, Dr. Chandrasekhar","QJQJ+82F, Jigani - Anekal Rd, Jigani, Karnataka 560105, India",12.7883069,77.6300338,,4.5,11,,"hospital, health, point_of_interest, establishment",Opening hours not available,094918 36352
ChIJ3UrwvydprjsRaJap5U_VOY8,VEDAA Dental & Aesthetics,"Vijayashree Medax Hospitals, APC Circle, Jigani, Karnataka 560105, India",12.7789837,77.6442927,https://www.vedaa.co/,4.9,111,,"hospital, dental_clinic, dentist, health, point_of_interest, establishment",Open now,
ChIJlSU0CFVrrjsReOl5MQzPZrI,Varma's Clinic,"3rd Main, 6th Cross Rd, Nisarga Layout, Bengaluru, Harapanahalli, Karnataka 560083, India",12.7894318,77.6199392,,3,1,,"hospital, doctor, health, point_of_interest, establishment",Open now,
ChIJc15kNltprjsRoiV1eFtGAiE,Vijayashree multi-specialty eye hospital,"284CL, Bommasandra Jigani Link Rd, Jigani, Karnataka 560105, India",12.7788866,77.6443076,,4,2,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJ4Qty_lVprjsR60ehabFZvas,SRI GANGA HEALTH CARE,"SHOP NO.1, TENT, KIRAN ARCADE, BUS STOP, opp. WHITE PEARL CONVENTION CENTRE, Jigani, Bengaluru, Karnataka 560105, India",12.7877239,77.6318658,,5,44,,"hospital, health, child_care_agency, point_of_interest, establishment",Open now,072596 50969
ChIJb8CiOl9prjsRGOcgkTbN8eY,Veterinary Hospital Jigani,"QJPP+H7F, Jigani, Karnataka 560105, India",12.7864417,77.6356754,,4.2,5,,"hospital, health, point_of_interest, establishment",Closed,
ChIJW_HsLiAVrjsR3EoSmYA_FQc,Dr Sandhya. Vijayashree eye hospital,"QJHV+HP4, Jigani, Karnataka 560105, India",12.7788761,77.6443183,,4.8,4,,"hospital, health, point_of_interest, establishment",Closed,080673 38888
ChIJm-Zz2XtrrjsRikE7wIsMsT8,Sanjeevini poly clinic,"Harappanalli, Bannerghatta Rd, Harapanahalli, Bengaluru, Karnataka 560105, India",12.7921007,77.6229456,,4.5,22,,"hospital, health, point_of_interest, establishment",Open now,080 2975 5941
ChIJNfCwQQBvrjsR0XgyXNDp05s,"ESIC Hospital, Bommasandra","100/P, Iggaluru Village, Bommasandra, Iggalur, Karnataka 562106, India",12.782568,77.703041,,,0,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJK5yc9llprjsRQUmOVIiDtA8,Balaji Clinic,"QJMR+8GJ, Jigani, Karnataka 560105, India",12.7833446,77.6412632,,5,4,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJQ42s_8NprjsR4Ndwuclh3Xw,Sushrutha Ayurdhama,"GF, 100, Plot No 5L, APC Circle, Bengaluru, Jigani, Karnataka 560105, India",12.7787499,77.6417252,,3.4,8,,"hospital, health, point_of_interest, establishment",Open now,080 2961 7665
ChIJER_2cKBurjsR8T-B9Z_bJPk,Elaj Clinic Hennagara - Biocon Foundation,"QMQF+WQ5, Hennagara, Bommasandra, Karnataka 560105, India",12.7897637,77.6744882,,4.6,5,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJc11DX9ZtrjsRtXH5mkxxelA,Athreya Hospital,"6/2B, Anekal Main road, Chandapura, Suryanagar Phase I, Suryanagar, Bengaluru, Chandrapura -Chatrakane, Karnataka 560099, India",12.7945268,77.706786,https://athreyahospital.com/,4.1,1519,,"hospital, health, point_of_interest, establishment",Open now,080 2783 2783
ChIJX85t2httrjsR9IO43KA5hCA,Dr Lal Path Labs Chandapura,"Shop No. 2, Balaji Complex, Chandapura - Anekal Rd, near KHB Surya Elegance, opposite BMTC Bus Depot, Suryanagar Phase I, Suryanagar, Iggalur, Bengaluru, Karnataka 560099, India",12.7901174,77.705441,,4.8,23,,"hospital, health, point_of_interest, establishment",Closed,096865 08670
ChIJgctqMQBvrjsRIaXzgvJgz1o,Nageswara Ayurvedic Bangalore,"QPQ3+JRF, Suryanagar Phase I, Suryanagar, Bommasandra, Iggalur, Karnataka 562106, India",12.7890485,77.7045411,,5,5,,"hospital, health, point_of_interest, establishment",Open now,
ChIJQ4JncSZtrjsRFCs8gPM0rDU,RMHC Homeopathy Clinic,"Venkateshappa Layout, Teachers Colony, Chandapura, Bommasandra, Chandrapura -Chatrakane, Karnataka 560099, India",12.796415,77.70708,,4.5,21,,"hospital, health, point_of_interest, establishment",Open now,098806 43335
ChIJPc5OrLttrjsRptY98YDYf5Y,Radhe Medicals,"Lanjappa Layout, Suryanagar Phase I, Suryanagar, Bengaluru, Bommasandra, Karnataka 560099, India",12.7953155,77.7014415,,5,1,,"hospital, health, point_of_interest, establishment",Open now,063620 89904
ChIJ96Jk1gNurjsRnLtV7BLh8qI,"Sri Sai Hospitals, Attibele","109/B2, Raghavendra Swamy Layout Yadavanahalli, Attibele, Hobli, Bengaluru, Karnataka 562107, India",12.787698,77.7417885,https://www.srisaihospitals.co.in/,4.9,2419,,"hospital, health, point_of_interest, establishment",Open now,082963 33399
ChIJqeYDeQFurjsRFYMInNoZAaI,E S I HOSPITAL,"QPQR+8VM, Krishnasagara, Karnataka 562107, India",12.7883401,77.7421674,,1,1,,"hospital, health, point_of_interest, establishment",Opening hours not available,1800 11 2526
ChIJ8Sbn-rFvrjsRj1BVYJ1WxyA,Sri balaji medicals and clinic,"Raghavendra Layout, guestline, Anekal, Karnataka 562107, India",12.7902077,77.7424275,,4.6,7,,"hospital, store, health, point_of_interest, establishment",Open now,
ChIJs6ThGAdurjsRneuASIJEMes,"Government Hospital, Neraluru","QPRQ+C4G, Gudahatti Rd, Karnataka 562107, India",12.7910608,77.7378279,,3,3,,"hospital, health, point_of_interest, establishment",Closed,
ChIJf-QKiftxrjsR4whCdaMqQXc,Srinidhi Medical And Genral Stores,"Yadavanhalli, Yadavanahalli, Karnataka 562107, India",12.7865723,77.7510491,,4.3,7,,"pharmacy, hospital, store, health, point_of_interest, establishment",Open now,099007 39414
ChIJQ18BOIdtrjsR9N2dvzuUbXQ,SHREE GURU MULTISPECIALITY CLINIC,"Hosur main road ,Opp to Srinidhi upachar ,Neralur gate ,Anekal, taluk, Raghava Nagar, Bengaluru, Karnataka 562107, India",12.7916198,77.7310323,,5,8,,"hospital, health, point_of_interest, establishment",Open now,
ChIJjWmk1k5vrjsR0vfPHkcOM3o,Sri Balaji Medicals,"Main road, RK Layout, Bandapura, Balagaranahalli, Bengaluru, Karnataka 562107, India",12.7874852,77.7345004,,4.6,5,,"hospital, health, point_of_interest, establishment",Open now,082703 54433
